ts,open_interest,oi_volume,datetime_utc
1783687200000,1511777061.6631,36126258.3894,2026-07-10 12:40:00+00:00
1783687500000,1511244268.4365,26572745.4662,2026-07-10 12:45:00+00:00
1783687800000,1511571719.4306,18209003.26,2026-07-10 12:50:00+00:00
1783688100000,1511665831.2327,17374985.468,2026-07-10 12:55:00+00:00
1783688400000,1512862091.6125,16341698.3222,2026-07-10 13:00:00+00:00
1783688700000,1513858895.8688,16299645.0345,2026-07-10 13:05:00+00:00
1783689000000,1513505355.0667,12588193.4038,2026-07-10 13:10:00+00:00
1783689300000,1513449258.6404,10057738.5652,2026-07-10 13:15:00+00:00
1783689600000,1512877135.7706,7350772.4679,2026-07-10 13:20:00+00:00
1783689900000,1514430334.206,21780373.9016,2026-07-10 13:25:00+00:00
1783690200000,1514430334.206,14576402.2785,2026-07-10 13:30:00+00:00
1783690500000,1516182912.4695,27521988.2028,2026-07-10 13:35:00+00:00
1783690800000,1513914982.1673,38280822.0764,2026-07-10 13:40:00+00:00
1783691100000,1513585689.8649,43469671.4113,2026-07-10 13:45:00+00:00
1783691400000,1514754542.5838,41729439.4758,2026-07-10 13:50:00+00:00
1783691700000,1507457987.4693,120457630.2645,2026-07-10 13:55:00+00:00
1783692000000,1498106582.3186,46205707.325,2026-07-10 14:00:00+00:00
1783692300000,1496073094.3682,36435731.2707,2026-07-10 14:05:00+00:00
1783692600000,1498274480.5373,39829214.4145,2026-07-10 14:10:00+00:00
1783692900000,1493777098.2339,41457693.5691,2026-07-10 14:15:00+00:00
1783693200000,1477464409.5229,134848035.2938,2026-07-10 14:20:00+00:00
1783693500000,1475453505.1801,122201424.2895,2026-07-10 14:25:00+00:00
1783693800000,1476559598.2771,42866400.1222,2026-07-10 14:30:00+00:00
1783694100000,1476559598.2771,208993490.5873,2026-07-10 14:35:00+00:00
1783694400000,1469965030.0886,48898044.0107,2026-07-10 14:40:00+00:00
1783694700000,1471368437.066,33087164.2555,2026-07-10 14:45:00+00:00
1783695000000,1473289105.1159,28037273.8386,2026-07-10 14:50:00+00:00
1783695300000,1474751893.154,16012182.8619,2026-07-10 14:55:00+00:00
1783695600000,1477459859.0137,19978446.2218,2026-07-10 15:00:00+00:00
1783695900000,1478341264.6099,26919858.1962,2026-07-10 15:05:00+00:00
1783696200000,1479559350.2084,31778917.0079,2026-07-10 15:10:00+00:00
1783696500000,1480518338.7948,11240034.7907,2026-07-10 15:15:00+00:00
1783696800000,1481655294.9545,43421768.8785,2026-07-10 15:20:00+00:00
1783697100000,1482655347.9481,21449227.3723,2026-07-10 15:25:00+00:00
1783697400000,1481021294.9765,29215755.8408,2026-07-10 15:30:00+00:00
1783697700000,1482452645.1233,13835474.8273,2026-07-10 15:35:00+00:00
1783698000000,1480763952.3228,16463783.694,2026-07-10 15:40:00+00:00
1783698300000,1477640911.2792,28678677.1288,2026-07-10 15:45:00+00:00
1783698600000,1480149907.2928,17074610.5087,2026-07-10 15:50:00+00:00
1783698900000,1479189983.2222,11870780.2373,2026-07-10 15:55:00+00:00
1783699200000,1479189983.2222,7941786.189,2026-07-10 16:00:00+00:00
1783699500000,1477438333.6891,16257611.0662,2026-07-10 16:05:00+00:00
1783699800000,1478089512.2102,10976102.3654,2026-07-10 16:10:00+00:00
1783700100000,1480076837.8669,15828397.7254,2026-07-10 16:15:00+00:00
1783700400000,1481586141.1908,25862502.7078,2026-07-10 16:20:00+00:00
1783700700000,1483556890.1725,14874552.2897,2026-07-10 16:25:00+00:00
1783701000000,1484517207.0221,6262458.9139,2026-07-10 16:30:00+00:00
1783701300000,1484846487.6088,6866778.5212,2026-07-10 16:35:00+00:00
1783701600000,1484120269.5449,32566398.3321,2026-07-10 16:40:00+00:00
1783701900000,1485393726.5361,20744125.7461,2026-07-10 16:45:00+00:00
1783702200000,1488619440.9642,9591415.1443,2026-07-10 16:50:00+00:00
1783702500000,1487112893.2205,34346381.6013,2026-07-10 16:55:00+00:00
1783702800000,1483696546.341,43863853.1024,2026-07-10 17:00:00+00:00
1783703100000,1484861254.722,27492048.9958,2026-07-10 17:05:00+00:00
1783703400000,1484857436.688,25084406.0416,2026-07-10 17:10:00+00:00
1783703700000,1484458468.146,13283303.3116,2026-07-10 17:15:00+00:00
1783704000000,1482567561.0481,16200276.4681,2026-07-10 17:20:00+00:00
1783704300000,1519517140.1116,17534779.562,2026-07-10 17:25:00+00:00
1783704600000,1521211545.3906,9389844.1019,2026-07-10 17:30:00+00:00
1783704900000,1517054338.9826,22533226.7206,2026-07-10 17:35:00+00:00
